day,workers,brood,queen,extinct,plants,corpses,food_sites,sugar,protein,births,deaths,soil_moved,minerals,temperature_c,rain_mm_h,worker_actions
257.0000,32,74,1,0,12,33,18,21374.0000,27.0000,27,24,3200,322288,10.7839,0.0000,68077514
258.0000,38,69,1,0,12,34,14,21944.0000,11.0000,33,24,3206,322288,10.6839,0.0000,68343106
259.0000,38,68,1,0,12,36,13,22050.0000,3.0000,33,24,3208,322288,6.6839,0.0000,68630887
260.0000,37,45,1,0,12,60,15,22803.0000,3.0000,33,25,3208,322288,7.6839,0.0000,68917106
261.0000,37,43,1,0,13,62,14,23308.0000,3.0000,33,25,3210,322288,10.1839,0.0000,69189427
262.0000,37,44,1,0,13,63,16,23692.0000,218.0000,33,25,3210,322288,8.5839,0.0000,69453942
263.0000,37,46,1,0,13,62,17,23685.0000,409.0000,33,25,3210,322288,8.7839,0.0000,69728014
264.0000,37,48,1,0,15,59,18,25259.0000,51.0000,33,25,3210,322288,7.8839,0.0000,70000041
265.0000,37,50,1,0,14,56,19,26899.0000,140.0000,33,25,3216,322288,7.8839,0.0000,70264054
266.0000,37,52,1,0,14,56,19,27442.0000,55.0000,33,25,3222,322288,8.4839,0.0000,70536366
267.0000,37,54,1,0,15,54,18,27847.0000,39.0000,33,25,3224,322288,9.8839,0.0000,70802198
268.0000,37,56,1,0,15,52,18,28138.0000,23.0000,33,25,3226,322288,10.3839,0.0000,71084255
269.0000,36,57,1,0,16,52,18,28140.0000,7.0000,33,26,3230,322288,10.2839,0.0000,71363574
270.0000,36,55,1,0,17,53,22,28522.0000,7.0000,33,26,3232,322288,11.1839,0.0000,71632456
271.0000,35,40,1,0,17,70,23,29520.0000,167.0000,33,27,3232,322288,8.9839,0.0000,71899091
272.0000,35,42,1,0,17,70,26,31407.0000,31.0000,33,27,3240,322288,11.6839,0.0000,72164245
273.0000,35,44,1,0,17,70,28,32997.0000,15.0000,33,27,3248,322288,14.3839,0.0000,72422237
274.0000,36,44,1,0,18,70,27,34994.0000,7.0000,34,27,3248,322288,13.2839,0.0000,72687475
275.0000,36,43,1,0,18,71,28,37031.0000,7.0000,34,27,3250,322288,12.9839,0.0000,72945780
276.0000,40,37,1,0,18,73,27,39150.0000,7.0000,38,27,3250,322288,11.8839,0.0000,73208468
277.0000,42,26,1,0,18,82,32,41159.0000,7.0000,40,27,3254,322288,11.9839,0.0000,73493644
278.0000,44,22,1,0,18,84,32,43435.0000,7.0000,42,27,3258,322288,13.0839,0.0000,73815574
279.0000,44,22,1,0,18,81,34,44128.0000,7.0000,42,27,3262,322288,13.0839,0.0000,74143767
280.0000,44,22,1,0,18,79,37,45371.0000,7.0000,42,27,3264,322288,14.6839,1.5494,74464274
281.0000,43,19,1,0,18,58,38,48081.0000,7.0000,42,28,3264,322288,14.4839,0.0000,74783879
282.0000,43,17,1,0,18,58,35,46234.0000,7.0000,42,28,3272,322288,14.8839,0.0000,75103441
283.0000,43,17,1,0,18,59,39,49564.0000,63.0000,42,28,3276,322288,13.9839,0.0000,75403194
284.0000,43,20,1,0,18,58,43,54086.0000,3.0000,42,28,3278,322288,11.7839,0.0000,75712710
285.0000,43,20,1,0,18,58,44,54608.0000,3.0000,42,28,3284,322288,17.5839,0.0000,76030924
286.0000,43,20,1,0,19,58,47,56533.0000,3.0000,42,28,3290,322288,16.8839,0.0000,76349875
287.0000,43,20,1,0,19,57,48,58583.0000,3.0000,42,28,3292,322288,13.2839,0.0000,76657130
288.0000,43,19,1,0,20,58,49,61973.0000,3.0000,42,28,3296,322288,12.9839,0.0000,76974783
289.0000,43,8,1,0,19,69,48,59254.0000,3.0000,42,28,3298,322288,16.7839,0.0000,77295616
290.0000,43,5,1,0,19,71,48,57039.0000,3.0000,42,28,3304,322288,12.8839,0.0000,77611064
291.0000,43,5,1,0,19,68,53,59318.0000,3.0000,42,28,3308,322288,12.1839,0.0000,77904133
292.0000,43,5,1,0,19,52,53,56595.0000,3.0000,42,28,3308,322288,14.8839,0.0000,78225476
293.0000,42,8,1,0,19,53,57,58317.0000,288.0000,42,29,3310,322288,11.4839,0.0000,78538463
294.0000,42,9,1,0,19,53,59,59696.0000,280.0000,42,29,3316,322288,10.0839,0.0000,78849451
295.0000,42,9,1,0,19,53,58,60874.0000,280.0000,42,29,3320,322288,10.6839,0.0000,79155779
296.0000,42,9,1,0,19,52,55,60627.0000,280.0000,42,29,3322,322288,11.6839,0.0000,79459564
297.0000,42,9,1,0,19,50,54,59898.0000,182.0000,42,29,3326,322288,12.1839,0.0000,79761573
298.0000,42,9,1,0,19,40,60,58335.0000,7.0000,42,29,3328,322288,15.2839,1.3557,80066961
299.0000,42,10,1,0,19,38,64,59188.0000,185.0000,42,29,3328,322288,15.0839,0.0000,80373636
300.0000,42,12,1,0,18,37,66,59278.0000,54.0000,42,29,3330,322288,16.1839,0.0968,80683717
301.0000,42,12,1,0,17,37,66,59157.0000,3.0000,42,29,3336,322288,14.6839,0.0000,80996632
302.0000,42,12,1,0,18,34,66,58032.0000,3.0000,42,29,3340,322288,14.4839,0.0000,81313078
303.0000,42,12,1,0,18,32,64,58012.0000,3.0000,42,29,3342,322288,12.9839,0.0000,81615714
304.0000,42,12,1,0,18,30,63,57684.0000,3.0000,42,29,3344,322288,13.6839,0.0000,81920655
305.0000,42,15,1,0,18,30,68,57431.0000,1014.0000,42,29,3346,322288,11.8839,0.0000,82216553
306.0000,41,18,1,0,17,30,67,55065.0000,853.0000,42,30,3348,322288,15.6839,0.0000,82524126
307.0000,41,21,1,0,17,30,69,56045.0000,541.0000,42,30,3348,322288,14.3839,0.0000,82812301
308.0000,41,24,1,0,16,30,67,57780.0000,277.0000,42,30,3350,322288,12.0839,0.0000,83092766
309.0000,41,24,1,0,16,29,67,58792.0000,72.0000,42,30,3354,322288,11.6839,0.0000,83411879
310.0000,40,24,1,0,16,19,65,56051.0000,3.0000,42,31,3360,322288,12.7839,0.0000,83705004
311.0000,40,26,1,0,15,16,68,55817.0000,47.0000,42,31,3360,322288,10.6839,0.0000,83988554
312.0000,40,28,1,0,15,16,73,56406.0000,7.0000,42,31,3364,322288,11.8839,0.0000,84279444
313.0000,40,30,1,0,15,16,74,56710.0000,296.0000,42,31,3364,322288,12.0839,0.2905,84571887
314.0000,39,32,1,0,15,17,73,52801.0000,35.0000,42,32,3366,322288,14.3839,0.3874,84858008
315.0000,39,34,1,0,15,17,70,49457.0000,371.0000,42,32,3366,322288,11.3839,0.0000,85163635
316.0000,39,36,1,0,16,17,66,50653.0000,67.0000,42,32,3366,322288,10.1839,0.0000,85429715
317.0000,39,38,1,0,14,17,64,51889.0000,47.0000,42,32,3366,322288,11.6839,0.0000,85707419
318.0000,39,40,1,0,14,17,67,52093.0000,31.0000,42,32,3368,322288,13.5839,0.4842,85986849
319.0000,39,42,1,0,14,17,67,49296.0000,15.0000,42,32,3368,322288,15.8839,0.0000,86269531
320.0000,39,43,1,0,13,16,67,49731.0000,7.0000,42,32,3368,322288,15.2839,0.0000,86553297
321.0000,39,38,1,0,13,21,64,50181.0000,7.0000,42,32,3370,322288,13.8839,0.0000,86833616
322.0000,39,32,1,0,13,26,64,50647.0000,7.0000,42,32,3376,322288,12.4839,1.1621,87118281
323.0000,39,31,1,0,12,28,62,48304.0000,23.0000,42,32,3382,322288,13.4839,0.0000,87415977
324.0000,39,33,1,0,12,28,58,46819.0000,7.0000,42,32,3384,322288,14.1839,0.0000,87705560
325.0000,39,33,1,0,12,28,59,44474.0000,7.0000,42,32,3386,322288,13.1839,0.0000,87995230
326.0000,39,33,1,0,10,28,60,43537.0000,7.0000,42,32,3392,322288,13.9839,0.0968,88276378
327.0000,39,32,1,0,10,29,54,41640.0000,7.0000,42,32,3396,322288,11.1839,0.2905,88557584
328.0000,39,24,1,0,11,37,55,39524.0000,7.0000,42,32,3402,322288,11.7839,0.0000,88843007
329.0000,39,21,1,0,11,40,56,39648.0000,7.0000,42,32,3402,322288,9.5839,0.0000,89122572
330.0000,39,19,1,0,13,42,53,39817.0000,7.0000,42,32,3404,322288,11.3839,0.0000,89399192
331.0000,39,17,1,0,13,44,52,40005.0000,7.0000,42,32,3406,322288,11.1839,0.0000,89668496
332.0000,39,18,1,0,13,45,54,40661.0000,27.0000,42,32,3410,322288,16.3839,0.0000,89943361
333.0000,39,20,1,0,13,45,50,39398.0000,11.0000,42,32,3414,322288,18.1839,0.0000,90227421
334.0000,39,22,1,0,12,45,48,39565.0000,55.0000,42,32,3416,322288,14.8839,0.0000,90515197
335.0000,39,24,1,0,11,44,48,38388.0000,39.0000,42,32,3416,322288,15.6839,0.0000,90804207
336.0000,37,26,1,0,12,45,48,36207.0000,733.0000,42,34,3418,322288,13.4839,0.0000,91093194
337.0000,37,28,1,0,11,45,48,34248.0000,434.0000,42,34,3420,322288,13.9839,0.3874,91376600
338.0000,38,29,1,0,11,45,42,33810.0000,51.0000,43,34,3424,322288,12.7839,0.0000,91658493
339.0000,38,31,1,0,11,45,46,33276.0000,158.0000,43,34,3424,322288,13.8839,0.0000,91939001
340.0000,38,33,1,0,11,44,40,32011.0000,55.0000,43,34,3424,322288,14.4839,0.0000,92220805
341.0000,38,35,1,0,10,44,34,30403.0000,39.0000,43,34,3424,322288,15.3839,2.5178,92498081
342.0000,37,37,1,0,11,43,35,29558.0000,23.0000,43,35,3424,322288,15.9839,0.0000,92769227
343.0000,37,39,1,0,11,34,33,29127.0000,7.0000,43,35,3432,322288,13.6839,0.0000,93056103
344.0000,37,40,1,0,11,32,29,28600.0000,71.0000,43,35,3434,322288,15.6839,0.0000,93335304
345.0000,36,40,1,0,10,35,29,27523.0000,55.0000,43,36,3436,322288,15.0839,0.0000,93612553
346.0000,35,42,1,0,10,36,29,26228.0000,39.0000,43,37,3436,322288,14.6839,0.0968,93885846
347.0000,35,44,1,0,10,36,26,25614.0000,23.0000,43,37,3438,322288,11.1839,0.0000,94135396
348.0000,35,45,1,0,11,36,25,25033.0000,7.0000,43,37,3442,322288,10.8839,0.0000,94395791
349.0000,35,31,1,0,11,42,25,24521.0000,7.0000,43,37,3442,322288,9.9839,0.0000,94659105
350.0000,35,29,1,0,10,41,24,23951.0000,7.0000,43,37,3442,322288,11.4337,0.0000,94921301
351.0000,34,29,1,0,10,41,25,22861.0000,70.0000,43,38,3444,322288,10.9194,0.0000,95183384
352.0000,34,31,1,0,11,35,24,22712.0000,153.0000,43,38,3450,322288,8.4677,0.0000,95447393
353.0000,34,33,1,0,11,34,24,22491.0000,15.0000,43,38,3452,322288,8.2206,0.0000,95699708
354.0000,34,34,1,0,11,34,24,22419.0000,7.0000,43,38,3454,322288,9.7552,0.0000,95954155
355.0000,34,36,1,0,11,34,23,22707.0000,63.0000,43,38,3454,322288,10.6552,0.0000,96222034
356.0000,34,38,1,0,12,34,23,22929.0000,47.0000,43,38,3456,322288,11.4552,0.0000,96484634
357.0000,34,40,1,0,12,33,19,22120.0000,31.0000,43,38,3458,322288,13.1552,0.0000,96733941
358.0000,34,42,1,0,13,33,22,23223.0000,15.0000,43,38,3458,322288,10.2552,0.0000,96991797
359.0000,34,42,1,0,13,34,22,24269.0000,7.0000,43,38,3460,322288,10.7552,0.0000,97247569
360.0000,34,27,1,0,15,49,21,25044.0000,7.0000,43,38,3470,322288,9.6552,0.0000,97504676
361.0000,34,25,1,0,15,51,23,24729.0000,7.0000,43,38,3476,322288,8.1552,0.0000,97747727
362.0000,34,24,1,0,15,52,24,25721.0000,7.0000,43,38,3480,322288,7.3552,0.0000,98008489
363.0000,34,23,1,0,16,53,23,25802.0000,7.0000,43,38,3484,322288,8.8552,0.0000,98264995
364.0000,34,21,1,0,16,55,24,27053.0000,7.0000,43,38,3486,322288,8.5552,0.0000,98517774
365.0000,34,20,1,0,16,56,24,27916.0000,7.0000,43,38,3486,322288,9.1552,0.0000,98782066
366.0000,34,18,1,0,16,55,25,28158.0000,7.0000,43,38,3486,322288,11.4552,0.0000,99034538
367.0000,33,16,1,0,17,58,25,27950.0000,7.0000,43,39,3492,322288,11.6552,0.0000,99281434
368.0000,33,15,1,0,18,59,27,28419.0000,7.0000,43,39,3496,322288,8.7552,0.0000,99527181
369.0000,33,15,1,0,19,57,27,30141.0000,7.0000,43,39,3498,322288,9.9552,0.0000,99770300
370.0000,33,15,1,0,18,43,31,31606.0000,7.0000,43,39,3500,322288,8.8552,0.0000,100015351
371.0000,32,13,1,0,18,44,28,32075.0000,7.0000,43,40,3502,322288,8.2552,0.0000,100259224
372.0000,32,11,1,0,18,45,30,33096.0000,7.0000,43,40,3502,322288,11.4552,0.0000,100488941
373.0000,32,9,1,0,20,47,33,34651.0000,7.0000,43,40,3508,322288,11.3552,0.0000,100723592
374.0000,32,8,1,0,20,48,32,35446.0000,7.0000,43,40,3510,322288,11.9552,0.0000,100970091
375.0000,32,6,1,0,20,50,35,36562.0000,7.0000,43,40,3512,322288,11.3552,0.0000,101203060
376.0000,31,4,1,0,20,53,35,36788.0000,7.0000,43,41,3514,322288,11.2552,0.0000,101443366
377.0000,31,3,1,0,21,55,41,36984.0000,1568.0000,43,41,3516,322288,7.2552,0.0000,101676583
378.0000,31,5,1,0,21,54,42,39500.0000,1504.0000,43,41,3520,322288,8.2552,0.0000,101907237
379.0000,31,7,1,0,21,54,46,40417.0000,2183.0000,43,41,3520,322288,10.7552,0.0000,102130942
380.0000,31,9,1,0,21,53,47,41052.0000,2119.0000,43,41,3520,322288,9.1552,0.0000,102359735
381.0000,31,11,1,0,20,39,43,40841.0000,2798.0000,43,41,3520,322288,9.3552,0.0000,102588705
382.0000,31,13,1,0,20,36,48,43136.0000,2734.0000,43,41,3522,322288,8.4552,0.0000,102823340
383.0000,31,15,1,0,20,35,50,45540.0000,2670.0000,43,41,3522,322288,8.4552,0.0000,103046817
384.0000,31,17,1,0,20,34,53,46501.0000,2606.0000,43,41,3524,322288,9.0552,0.0000,103288749
385.0000,31,19,1,0,20,32,54,47200.0000,2542.0000,43,41,3526,322288,10.4552,0.0000,103517197
386.0000,31,21,1,0,19,31,56,47582.0000,2478.0000,43,41,3526,322288,10.9552,0.0000,103742507
387.0000,31,23,1,0,19,29,58,48142.0000,2869.0000,43,41,3532,322288,10.8552,0.0000,103968424
388.0000,28,25,1,0,18,30,56,47020.0000,2549.0000,43,44,3532,322288,11.7552,0.0000,104195653
389.0000,28,27,1,0,17,29,60,48576.0000,2485.0000,43,44,3534,322288,9.5552,0.0000,104398187
390.0000,28,29,1,0,17,29,60,50316.0000,2421.0000,43,44,3536,322288,12.2552,0.0000,104603394
391.0000,28,31,1,0,17,29,60,51515.0000,2357.0000,43,44,3536,322288,14.9552,0.0000,104797155
392.0000,28,33,1,0,17,26,60,53374.0000,2293.0000,43,44,3538,322288,13.8552,0.0000,105005019
393.0000,28,35,1,0,17,24,61,55179.0000,2125.0000,43,44,3542,322288,13.5552,0.0000,105208885
394.0000,26,37,1,0,17,24,61,55751.0000,1768.0000,43,46,3542,322288,12.4552,0.0000,105417810
395.0000,26,39,1,0,17,23,61,57036.0000,1440.0000,43,46,3544,322288,12.5552,0.0000,105607731
396.0000,26,41,1,0,16,21,66,58201.0000,1104.0000,43,46,3544,322288,13.6552,0.0000,105798459
397.0000,25,43,1,0,16,20,66,56997.0000,616.0000,43,47,3544,322288,13.6552,0.0000,105993237
398.0000,25,45,1,0,16,18,68,57197.0000,528.0000,43,47,3546,322288,15.2552,1.6654,106183239
399.0000,25,47,1,0,16,18,67,59719.0000,19.0000,43,47,3546,322288,15.0552,0.0000,106370645
400.0000,25,49,1,0,14,18,66,56499.0000,3.0000,43,47,3546,322288,15.4552,0.0000,106559115
401.0000,25,51,1,0,14,18,70,58069.0000,8.0000,43,47,3548,322288,14.5552,0.0000,106736066
402.0000,25,52,1,0,14,18,68,60661.0000,0.0000,43,47,3548,322288,12.3552,0.0000,106921906
403.0000,25,51,1,0,14,19,71,59500.0000,0.0000,43,47,3550,322288,18.1552,0.0000,107103709
404.0000,23,46,1,0,14,26,70,58803.0000,0.0000,43,49,3550,322288,17.4552,0.0000,107290736
405.0000,23,39,1,0,15,33,71,59479.0000,0.0000,43,49,3552,322288,13.8552,0.0000,107468128
406.0000,23,26,1,0,14,44,70,61107.0000,0.0000,43,49,3554,322288,13.5552,0.0000,107639219
407.0000,23,24,1,0,14,46,69,57417.0000,0.0000,43,49,3556,322288,17.3552,0.0000,107814068
408.0000,23,22,1,0,15,48,66,54394.0000,0.0000,43,49,3556,322288,13.4552,0.0000,107981042
409.0000,23,22,1,0,15,49,67,55120.0000,151.0000,43,49,3556,322288,12.7552,0.0000,108156196
410.0000,23,24,1,0,15,48,67,51730.0000,696.0000,43,49,3556,322288,15.4552,0.0000,108327534
411.0000,22,26,1,0,15,49,68,52354.0000,177.0000,43,50,3556,322288,12.0552,0.0000,108499585
412.0000,21,28,1,0,16,50,69,52250.0000,52.0000,43,51,3556,322288,10.6552,0.0000,108664881
413.0000,21,30,1,0,17,50,71,53012.0000,36.0000,43,51,3556,322288,11.2552,0.0000,108818462
414.0000,21,32,1,0,17,50,66,52093.0000,20.0000,43,51,3558,322288,12.2552,0.0000,108974682
415.0000,21,34,1,0,17,50,64,50694.0000,64.0000,43,51,3560,322288,12.7552,0.0000,109130462
416.0000,21,34,1,0,16,52,64,48678.0000,48.0000,43,51,3562,322288,15.8552,1.4573,109276132
417.0000,23,32,1,0,16,54,65,48204.0000,32.0000,45,51,3564,322288,15.6552,0.0000,109448047
418.0000,23,31,1,0,16,57,65,47179.0000,52.0000,45,51,3564,322288,16.7552,0.1041,109621990
419.0000,23,32,1,0,16,58,65,46374.0000,36.0000,45,51,3564,322288,15.2552,0.0000,109794629
420.0000,23,32,1,0,17,60,64,45316.0000,68.0000,45,51,3564,322288,15.0552,0.0000,109962961
421.0000,23,33,1,0,17,61,65,45326.0000,52.0000,45,51,3566,322288,13.5552,0.0000,110139090
422.0000,23,35,1,0,17,61,66,45095.0000,36.0000,45,51,3570,322288,14.2552,0.0000,110305371
423.0000,23,37,1,0,14,61,68,44973.0000,312.0000,45,51,3576,322288,12.4552,0.0000,110474730
424.0000,23,39,1,0,12,60,68,42859.0000,52.0000,45,51,3576,322288,16.2552,0.0000,110646157
425.0000,23,41,1,0,12,56,67,42247.0000,36.0000,45,51,3578,322288,14.9552,0.0000,110814695
426.0000,23,43,1,0,11,48,66,42392.0000,20.0000,45,51,3578,322288,12.6552,0.0000,110979878
427.0000,23,45,1,0,10,35,64,42172.0000,4.0000,45,51,3582,322288,12.2552,0.0000,111144452
428.0000,23,46,1,0,10,34,62,40127.0000,84.0000,45,51,3586,322288,13.3552,0.0000,111314898
429.0000,23,48,1,0,11,32,61,39320.0000,68.0000,45,51,3594,322288,11.2552,0.0000,111487092
430.0000,23,49,1,0,10,32,63,39440.0000,52.0000,45,51,3596,322288,12.4552,0.0000,111655208
431.0000,23,50,1,0,9,33,62,38859.0000,36.0000,45,51,3596,322288,12.6552,0.3123,111821053
432.0000,23,49,1,0,9,35,55,36057.0000,20.0000,45,51,3596,322288,14.9552,0.4164,111988338
433.0000,23,47,1,0,10,39,57,33421.0000,64.0000,45,51,3596,322288,11.9552,0.0000,112165991
434.0000,23,49,1,0,10,38,55,33310.0000,101.0000,45,51,3600,322288,10.7552,0.0000,112332944
435.0000,23,51,1,0,9,38,56,33413.0000,68.0000,45,51,3600,322288,12.2552,0.0000,112498822
436.0000,23,53,1,0,9,38,54,33141.0000,52.0000,45,51,3600,322288,14.1552,0.5204,112674652
437.0000,23,55,1,0,8,36,53,31297.0000,36.0000,45,51,3600,322288,16.4552,0.0000,112853949
438.0000,23,56,1,0,8,34,51,30808.0000,20.0000,45,51,3600,322288,15.8552,0.0000,113028112
439.0000,23,52,1,0,8,37,50,30514.0000,4.0000,45,51,3604,322288,14.4552,0.0000,113196171
440.0000,23,42,1,0,9,48,50,30299.0000,171.0000,45,51,3606,322288,13.0552,1.2491,113360384
441.0000,23,44,1,0,9,46,46,28834.0000,32.0000,45,51,3608,322288,14.0552,0.0000,113534200
442.0000,23,46,1,0,9,43,46,28245.0000,358.0000,45,51,3608,322288,14.7552,0.0000,113703597
443.0000,23,48,1,0,9,43,43,27010.0000,60.0000,45,51,3608,322288,13.7552,0.0000,113880255
444.0000,23,50,1,0,9,43,43,26704.0000,44.0000,45,51,3610,322288,14.5552,0.1041,114053444
445.0000,23,52,1,0,11,43,43,25746.0000,197.0000,45,51,3612,322288,11.7552,0.3123,114221553
446.0000,23,54,1,0,11,43,40,24485.0000,48.0000,45,51,3652,322288,12.3552,0.0000,114502383
447.0000,23,54,1,0,11,44,43,25170.0000,32.0000,45,51,3652,322288,10.1552,0.0000,114672880
448.0000,23,47,1,0,12,53,39,25906.0000,16.0000,45,51,3654,322288,11.9552,0.0000,114841993
449.0000,23,47,1,0,14,54,37,26804.0000,60.0000,45,51,3656,322288,11.7552,0.0000,115016290
450.0000,22,49,1,0,14,55,37,27649.0000,44.0000,45,52,3658,322288,16.9552,0.0000,115189555
451.0000,22,50,1,0,15,55,35,27282.0000,52.0000,45,52,3658,322288,18.7552,0.0000,115348421
452.0000,22,51,1,0,16,55,36,28216.0000,72.0000,45,52,3660,322288,15.4552,0.0000,115503799
453.0000,21,53,1,0,16,53,34,27709.0000,56.0000,45,53,3664,322288,16.2552,0.0000,115670427
454.0000,22,54,1,0,17,49,35,27629.0000,40.0000,46,53,3666,322288,14.0552,0.0000,115819930
455.0000,26,52,1,0,17,49,30,26603.0000,24.0000,50,53,3666,322288,14.5552,0.4164,116004090
456.0000,26,52,1,0,18,51,35,27659.0000,157.0000,50,53,3668,322288,13.3552,0.0000,116190219
457.0000,26,53,1,0,18,52,37,28428.0000,88.0000,50,53,3668,322288,14.4552,0.0000,116378212
458.0000,26,55,1,0,18,52,36,28415.0000,72.0000,50,53,3670,322288,15.0552,0.0000,116574712
459.0000,26,57,1,0,19,51,36,27544.0000,56.0000,50,53,3670,322288,15.9552,2.7063,116778845
460.0000,26,59,1,0,19,47,37,29107.0000,163.0000,50,53,3670,322288,16.5552,0.0000,116967999
461.0000,26,59,1,0,19,35,40,30222.0000,60.0000,50,53,3674,322288,14.2552,0.0000,117150355
462.0000,26,59,1,0,19,37,38,30885.0000,44.0000,50,53,3674,322288,16.2552,0.0000,117344262
463.0000,26,57,1,0,19,40,40,31092.0000,28.0000,50,53,3676,322288,15.6552,0.0000,117538283
464.0000,26,57,1,0,19,42,39,31203.0000,12.0000,50,53,3676,322288,15.2552,0.1041,117731645
465.0000,26,56,1,0,19,44,39,31479.0000,4.0000,50,53,3680,322288,11.7552,0.0000,117922427
466.0000,25,36,1,0,19,65,40,31149.0000,4.0000,50,54,3682,322288,11.4552,0.0000,118107545
467.0000,25,34,1,0,19,66,38,31224.0000,4.0000,50,54,3682,322288,10.5552,0.0000,118288980
468.0000,25,36,1,0,19,64,42,31139.0000,351.0000,50,54,3684,322288,11.8903,0.0000,118473157
469.0000,25,38,1,0,19,55,43,30915.0000,1785.0000,50,54,3684,322288,11.1025,0.0000,118659901
470.0000,25,40,1,0,18,53,46,31538.0000,1449.0000,50,54,3688,322288,8.3243,0.0000,118858839
471.0000,25,42,1,0,18,53,49,31921.0000,2298.0000,50,54,3690,322288,7.8037,0.0000,119036778
472.0000,25,44,1,0,18,52,51,32434.0000,1882.0000,50,54,3690,322288,9.2236,0.0000,119223545
473.0000,25,46,1,0,19,50,52,33440.0000,1765.0000,50,54,3692,322288,10.1236,0.0000,119398509
474.0000,25,48,1,0,19,50,53,34158.0000,2127.0000,50,54,3694,322288,10.9236,0.0000,119582369
475.0000,24,50,1,0,19,51,54,32260.0000,1523.0000,50,55,3698,322288,12.6236,0.0000,119771313
476.0000,23,52,1,0,18,52,55,33832.0000,911.0000,50,56,3698,322288,9.7236,0.0000,119957010
477.0000,23,54,1,0,18,50,57,35404.0000,1216.0000,50,56,3704,322288,10.2236,0.0000,120130262
478.0000,23,56,1,0,18,49,58,36435.0000,1322.0000,50,56,3704,322288,9.1236,0.0000,120296400
479.0000,22,58,1,0,17,50,57,35396.0000,650.0000,50,57,3708,322288,7.6236,0.0000,120460342
480.0000,22,60,1,0,17,50,57,36963.0000,482.0000,50,57,3710,322288,6.8236,0.0000,120627687
481.0000,22,62,1,0,17,50,54,36834.0000,68.0000,50,57,3712,322288,8.3236,0.0000,120788385
482.0000,21,63,1,0,16,49,56,38040.0000,60.0000,50,58,3712,322288,8.0236,0.0000,120957820
483.0000,21,63,1,0,16,47,56,38717.0000,60.0000,50,58,3714,322288,8.6236,0.0000,121117860
484.0000,25,61,1,0,16,43,52,38527.0000,44.0000,54,58,3718,322288,10.9236,0.0000,121286851
485.0000,26,61,1,0,16,42,56,38049.0000,64.0000,56,59,3718,322288,11.1236,0.0000,121485175
486.0000,26,53,1,0,16,50,53,38215.0000,72.0000,56,59,3718,322288,8.2236,0.0000,121681726
487.0000,26,54,1,0,16,31,57,40172.0000,56.0000,56,59,3722,322288,9.4236,0.0000,121879053
488.0000,25,54,1,0,16,33,57,40828.0000,40.0000,56,60,3724,322288,8.3236,0.0000,122075889
489.0000,25,54,1,0,16,34,57,41609.0000,24.0000,56,60,3724,322288,7.7236,0.0000,122265183
490.0000,25,48,1,0,16,42,56,42085.0000,8.0000,56,60,3726,322288,10.9236,0.0000,122454050
491.0000,25,35,1,0,16,56,57,43112.0000,0.0000,56,60,3732,322288,10.8236,0.0000,122646887
492.0000,25,33,1,0,15,58,58,43274.0000,0.0000,56,60,3734,322288,11.4236,0.0000,122833772
493.0000,25,31,1,0,15,60,57,43595.0000,0.0000,56,60,3734,322288,10.8236,0.0000,123023533
494.0000,25,29,1,0,15,62,56,43407.0000,0.0000,56,60,3734,322288,10.7236,0.0000,123214523
495.0000,25,27,1,0,15,64,56,42465.0000,0.0000,56,60,3738,322288,6.7236,0.0000,123404231
496.0000,25,25,1,0,15,66,54,43702.0000,0.0000,56,60,3738,322288,7.7236,0.0000,123589272
497.0000,25,23,1,0,15,68,54,43511.0000,0.0000,56,60,3738,322288,10.2236,0.0000,123780799
498.0000,25,23,1,0,15,69,58,43334.0000,4.0000,56,60,3744,322288,8.6236,0.0000,123967373
499.0000,25,23,1,0,15,70,60,42418.0000,541.0000,56,60,3744,322288,8.8236,0.0000,124151371
500.0000,25,25,1,0,16,68,60,44052.0000,271.0000,56,60,3748,322288,7.9236,0.0000,124340168
501.0000,25,27,1,0,16,68,61,45459.0000,36.0000,56,60,3750,322288,7.9236,0.0000,124524076
502.0000,25,29,1,0,16,68,60,45285.0000,20.0000,56,60,3752,322288,8.5236,0.0000,124707073
503.0000,25,31,1,0,15,67,57,44876.0000,4.0000,56,60,3752,322288,9.9236,0.0000,124890130
504.0000,25,31,1,0,15,67,55,44189.0000,4.0000,56,60,3754,322288,10.4236,0.0000,125073522
505.0000,25,29,1,0,15,67,59,43984.0000,716.0000,56,60,3756,322288,10.3236,0.0000,125255917
506.0000,25,30,1,0,15,67,61,43599.0000,424.0000,56,60,3758,322288,11.2236,0.0000,125436286
507.0000,25,32,1,0,14,55,61,44690.0000,700.0000,56,60,3758,322288,9.0236,0.0000,125615065
508.0000,25,34,1,0,14,52,60,45622.0000,262.0000,56,60,3762,322288,11.7236,0.0000,125794960
509.0000,25,36,1,0,14,50,64,45881.0000,605.0000,56,60,3764,322288,14.4236,0.0000,125978148
